07-16-2023_03-11,69,3017.0,3017.0,3017.0
07-16-2023_03-19,70,3017.0,3017.0,3017.0
07-16-2023_03-26,71,3017.0,3017.0,3017.0
07-16-2023_03-34,72,3017.0,3017.0,3017.0
07-16-2023_03-42,73,3017.0,3017.0,3017.0
07-16-2023_03-50,74,3017.0,3017.0,3017.0
07-16-2023_03-57,75,3017.0,3017.0,3017.0
07-16-2023_04-05,76,3017.0,3017.0,3017.0
07-16-2023_04-13,77,3017.0,3017.0,3017.0
07-16-2023_04-21,78,3017.0,3017.0,3017.0
07-16-2023_04-29,79,3017.0,3017.0,3017.0
07-16-2023_04-37,80,3017.0,3017.0,3017.0
07-16-2023_04-44,81,3017.0,3017.0,3017.0
07-16-2023_04-52,82,3017.0,3017.0,3017.0
07-16-2023_05-00,83,3017.0,3017.0,3017.0
07-16-2023_05-08,84,3017.0,3017.0,3017.0
07-16-2023_05-15,85,3017.0,3017.0,3017.0
07-16-2023_05-23,86,3017.0,3017.0,3017.0
07-16-2023_05-31,87,3017.0,3017.0,3017.0
07-16-2023_05-38,88,3017.0,3017.0,3017.0
07-16-2023_05-46,89,3017.0,3017.0,3017.0
07-16-2023_07-57,90,3017.0,3017.0,3017.0
07-16-2023_08-05,91,3017.0,3017.0,3017.0
07-16-2023_08-11,92,3017.0,3017.0,3017.0
07-16-2023_08-18,93,3017.0,3017.0,3017.0
07-16-2023_08-25,94,3017.0,3017.0,3017.0
07-16-2023_08-32,95,3017.0,3017.0,3017.0
07-16-2023_08-39,96,3017.0,3017.0,3017.0
07-16-2023_08-46,97,3017.0,3017.0,3017.0
07-16-2023_08-54,98,3017.0,3017.0,3017.0
07-16-2023_09-01,99,3017.0,3017.0,3017.0
07-16-2023_09-09,100,3017.0,3017.0,3017.0
07-16-2023_09-16,101,3017.0,3017.0,3017.0
07-16-2023_09-24,102,3017.0,3017.0,3017.0
07-16-2023_09-31,103,3017.0,3017.0,3017.0
07-16-2023_09-38,104,3017.0,3017.0,3017.0
07-16-2023_09-43,0,221.86666666666667,143.0,284.0
07-16-2023_09-43,1,286.8,284.0,368.0
07-16-2023_09-44,2,410.0,284.0,536.0
07-16-2023_09-44,3,209.23333333333332,143.0,284.0
07-16-2023_09-45,4,295.46666666666664,284.0,628.0
07-16-2023_09-45,5,221.96666666666667,173.0,284.0
07-16-2023_09-46,6,249.0,214.0,284.0
07-16-2023_09-46,7,223.0,143.0,284.0
07-16-2023_09-47,8,284.0,284.0,284.0
07-16-2023_09-47,9,221.03333333333333,214.0,284.0
07-16-2023_09-47,10,251.33333333333334,214.0,284.0
07-16-2023_09-48,11,284.0,284.0,284.0
07-16-2023_09-48,12,217.3,173.0,284.0
07-16-2023_09-49,13,284.0,284.0,284.0
07-16-2023_09-49,14,212.53333333333333,143.0,284.0
07-16-2023_10-10,0,244.78,-200.0,1218.0
07-16-2023_10-27,1,279.66,-200.0,1218.0
07-16-2023_10-42,2,277.22,-200.0,1338.0
07-16-2023_10-54,3,363.44,-62.0,786.0
07-16-2023_11-06,4,515.74,258.0,1218.0
07-16-2023_11-16,5,384.34,-94.0,1218.0
07-16-2023_11-28,6,357.44,-62.0,1218.0
07-16-2023_11-41,7,310.36,-200.0,1218.0
07-16-2023_11-54,8,310.58,-200.0,1218.0
07-16-2023_12-03,9,436.5,436.0,437.0
07-16-2023_12-12,10,465.18,34.0,1044.0
07-16-2023_12-24,11,679.32,304.0,1044.0
07-16-2023_12-35,12,281.66,-32.0,1044.0
07-16-2023_12-47,13,392.48,249.0,1044.0
07-16-2023_12-59,14,517.1,236.0,1044.0
07-18-2023_07-26,0,246.16666666666666,243.0,304.0
07-18-2023_07-53,0,96.125,-200.0,290.0
07-18-2023_10-34,0,162.79166666666666,-94.0,290.0
07-18-2023_11-42,0,-12.5,-100.0,231.0
07-18-2023_11-54,1,243.0,243.0,243.0
07-18-2023_12-07,2,139.45833333333334,76.0,243.0
07-18-2023_12-19,3,109.08333333333333,22.0,243.0
07-18-2023_12-33,4,133.29166666666666,22.0,243.0
07-18-2023_12-44,5,240.0,240.0,240.0
07-18-2023_12-50,6,222.41666666666666,215.0,304.0
07-18-2023_12-58,7,243.0,243.0,243.0
07-18-2023_13-04,8,241.95833333333334,223.0,304.0
07-18-2023_13-11,9,177.0,76.0,243.0
07-18-2023_13-21,0,186.65,56.0,424.0
07-18-2023_13-25,1,424.0,424.0,424.0
07-18-2023_13-28,2,408.0,408.0,408.0
07-18-2023_13-32,3,255.3,123.0,424.0
07-18-2023_13-36,4,282.65,200.0,424.0
07-18-2023_13-38,5,237.6,200.0,304.0
07-18-2023_13-42,6,249.7,200.0,424.0
07-18-2023_13-46,7,424.0,424.0,424.0
07-18-2023_13-49,8,236.45,229.0,304.0
07-18-2023_13-53,9,219.35,120.0,424.0
07-18-2023_14-07,0,741.0,741.0,741.0
07-18-2023_14-09,0,680.0,680.0,680.0
07-18-2023_14-10,1,680.0,680.0,680.0
07-18-2023_14-11,2,680.0,680.0,680.0
07-18-2023_14-12,3,680.0,680.0,680.0
07-18-2023_14-14,0,-20.0,-20.0,-20.0
07-18-2023_14-14,1,-20.0,-20.0,-20.0
07-18-2023_14-15,2,-20.0,-20.0,-20.0
07-18-2023_14-16,3,-20.0,-20.0,-20.0
07-18-2023_14-16,4,54.375,-20.0,575.0
07-18-2023_14-17,5,277.5,-20.0,575.0
07-18-2023_14-18,6,575.0,575.0,575.0
07-18-2023_14-18,7,575.0,575.0,575.0
07-18-2023_14-19,8,575.0,575.0,575.0
07-18-2023_14-20,9,575.0,575.0,575.0
07-18-2023_14-20,10,575.0,575.0,575.0
07-18-2023_14-21,11,575.0,575.0,575.0
07-18-2023_14-22,12,575.0,575.0,575.0
07-18-2023_14-22,13,575.0,575.0,575.0
07-18-2023_14-23,14,575.0,575.0,575.0
07-18-2023_14-23,15,575.0,575.0,575.0
07-18-2023_14-24,16,575.0,575.0,575.0
07-18-2023_14-25,17,575.0,575.0,575.0
07-18-2023_14-25,18,595.25,575.0,737.0
07-18-2023_14-26,19,656.0,575.0,737.0
07-18-2023_14-27,20,737.0,737.0,737.0
07-18-2023_14-27,21,737.0,737.0,737.0
07-18-2023_14-28,22,737.0,737.0,737.0
07-18-2023_14-28,23,737.0,737.0,737.0
07-18-2023_14-29,24,737.0,737.0,737.0
07-18-2023_14-29,25,737.0,737.0,737.0
07-18-2023_14-30,26,737.0,737.0,737.0
07-18-2023_14-30,27,737.0,737.0,737.0
07-18-2023_14-31,28,737.0,737.0,737.0
07-18-2023_14-32,29,737.0,737.0,737.0
07-18-2023_14-32,30,737.0,737.0,737.0
07-18-2023_14-33,31,737.0,737.0,737.0
07-18-2023_14-33,32,737.0,737.0,737.0
07-18-2023_14-34,33,737.0,737.0,737.0
07-18-2023_14-35,34,737.0,737.0,737.0
07-18-2023_14-35,35,737.0,737.0,737.0
07-18-2023_14-36,36,737.0,737.0,737.0
07-18-2023_14-36,37,737.0,737.0,737.0
07-18-2023_14-37,38,737.0,737.0,737.0
07-18-2023_14-37,39,737.0,737.0,737.0
07-18-2023_14-38,40,737.0,737.0,737.0
07-18-2023_14-39,41,737.0,737.0,737.0
07-18-2023_14-39,42,737.0,737.0,737.0
07-18-2023_14-40,43,737.0,737.0,737.0
07-18-2023_14-40,44,737.0,737.0,737.0
07-18-2023_14-41,45,737.0,737.0,737.0
07-18-2023_14-42,46,737.0,737.0,737.0
07-18-2023_14-42,47,737.0,737.0,737.0
07-18-2023_14-43,48,737.0,737.0,737.0
07-18-2023_14-43,49,737.0,737.0,737.0
07-18-2023_14-50,0,-30.0,-30.0,-30.0
07-18-2023_14-51,1,-30.0,-30.0,-30.0
07-18-2023_14-51,2,-30.0,-30.0,-30.0
07-18-2023_14-52,3,-30.0,-30.0,-30.0
07-18-2023_14-53,4,-30.0,-30.0,-30.0
07-18-2023_14-54,5,-30.0,-30.0,-30.0
07-18-2023_14-55,6,-30.0,-30.0,-30.0
07-18-2023_14-56,7,-30.0,-30.0,-30.0
07-18-2023_14-57,8,65.875,-30.0,737.0
07-18-2023_14-57,9,449.375,-30.0,737.0
07-18-2023_14-58,10,737.0,737.0,737.0
07-18-2023_14-58,11,737.0,737.0,737.0
07-18-2023_14-59,12,737.0,737.0,737.0
07-18-2023_15-00,13,737.0,737.0,737.0
07-18-2023_15-00,14,737.0,737.0,737.0
07-18-2023_15-01,15,737.0,737.0,737.0
07-18-2023_15-01,16,737.0,737.0,737.0
07-18-2023_15-02,17,737.0,737.0,737.0
07-18-2023_15-02,18,737.0,737.0,737.0
07-18-2023_15-03,19,737.0,737.0,737.0
07-18-2023_15-03,20,737.0,737.0,737.0
07-18-2023_15-04,21,737.0,737.0,737.0
07-18-2023_15-04,22,737.0,737.0,737.0
07-18-2023_15-05,23,737.0,737.0,737.0
07-18-2023_15-05,24,737.0,737.0,737.0
07-18-2023_15-06,25,737.0,737.0,737.0
07-18-2023_15-07,26,737.0,737.0,737.0
07-18-2023_15-07,27,737.0,737.0,737.0
07-18-2023_15-08,28,737.0,737.0,737.0
07-18-2023_15-08,29,737.0,737.0,737.0
07-18-2023_15-09,30,737.0,737.0,737.0
07-18-2023_15-09,31,737.0,737.0,737.0
07-18-2023_15-10,32,737.0,737.0,737.0
07-18-2023_15-10,33,737.0,737.0,737.0
07-18-2023_15-11,34,737.0,737.0,737.0
07-18-2023_15-11,35,737.0,737.0,737.0
07-18-2023_15-12,36,737.0,737.0,737.0
07-18-2023_15-12,37,737.0,737.0,737.0
07-18-2023_15-13,38,737.0,737.0,737.0
07-18-2023_15-13,39,737.0,737.0,737.0
07-18-2023_15-14,40,737.0,737.0,737.0
07-18-2023_15-14,41,737.0,737.0,737.0
07-18-2023_15-15,42,737.0,737.0,737.0
07-18-2023_15-16,43,737.0,737.0,737.0
07-18-2023_15-16,44,737.0,737.0,737.0
07-18-2023_15-17,45,737.0,737.0,737.0
07-18-2023_15-17,46,737.0,737.0,737.0
07-18-2023_15-18,47,737.0,737.0,737.0
07-18-2023_15-18,48,737.0,737.0,737.0
07-18-2023_15-19,49,737.0,737.0,737.0
07-18-2023_15-19,50,737.0,737.0,737.0
07-18-2023_15-20,51,737.0,737.0,737.0
07-18-2023_15-20,52,737.0,737.0,737.0
07-18-2023_15-21,53,737.0,737.0,737.0
07-18-2023_15-21,54,737.0,737.0,737.0
07-18-2023_15-22,55,737.0,737.0,737.0
07-18-2023_15-22,56,737.0,737.0,737.0
07-18-2023_15-23,57,737.0,737.0,737.0
07-18-2023_15-24,58,737.0,737.0,737.0
07-18-2023_15-24,59,737.0,737.0,737.0
07-18-2023_15-25,60,737.0,737.0,737.0
07-18-2023_15-25,61,737.0,737.0,737.0
07-18-2023_15-26,62,737.0,737.0,737.0
07-18-2023_15-26,63,737.0,737.0,737.0
07-18-2023_15-27,64,737.0,737.0,737.0
07-18-2023_15-27,65,737.0,737.0,737.0
07-18-2023_15-28,66,737.0,737.0,737.0
07-18-2023_15-28,67,737.0,737.0,737.0
07-18-2023_15-29,68,737.0,737.0,737.0
07-18-2023_15-29,69,737.0,737.0,737.0
07-18-2023_15-30,70,737.0,737.0,737.0
07-18-2023_15-30,71,737.0,737.0,737.0
07-18-2023_15-31,72,737.0,737.0,737.0
07-18-2023_15-32,73,737.0,737.0,737.0
07-18-2023_15-32,74,737.0,737.0,737.0
07-18-2023_15-33,75,737.0,737.0,737.0
07-18-2023_15-33,76,737.0,737.0,737.0
07-18-2023_15-34,77,737.0,737.0,737.0
07-18-2023_15-34,78,737.0,737.0,737.0
07-18-2023_15-35,79,737.0,737.0,737.0
07-18-2023_15-35,80,737.0,737.0,737.0
07-18-2023_15-36,81,737.0,737.0,737.0
07-18-2023_15-36,82,737.0,737.0,737.0
07-18-2023_15-37,83,737.0,737.0,737.0
07-18-2023_15-37,84,737.0,737.0,737.0
07-18-2023_15-38,85,737.0,737.0,737.0
07-18-2023_15-38,86,737.0,737.0,737.0
07-18-2023_15-39,87,737.0,737.0,737.0
07-18-2023_15-40,88,737.0,737.0,737.0
07-18-2023_15-40,89,737.0,737.0,737.0
07-18-2023_15-41,90,737.0,737.0,737.0
07-18-2023_15-41,91,737.0,737.0,737.0
07-18-2023_15-42,92,737.0,737.0,737.0
07-18-2023_15-42,93,737.0,737.0,737.0
07-18-2023_15-43,94,737.0,737.0,737.0
07-18-2023_15-43,95,737.0,737.0,737.0
07-18-2023_15-44,96,737.0,737.0,737.0
07-18-2023_15-44,97,737.0,737.0,737.0
07-18-2023_15-45,98,737.0,737.0,737.0
07-18-2023_15-45,99,737.0,737.0,737.0
07-18-2023_15-46,100,737.0,737.0,737.0
07-18-2023_15-46,101,737.0,737.0,737.0
07-18-2023_15-47,102,737.0,737.0,737.0
07-18-2023_15-48,103,737.0,737.0,737.0
07-18-2023_15-48,104,737.0,737.0,737.0
07-18-2023_15-49,105,737.0,737.0,737.0
07-18-2023_15-49,106,737.0,737.0,737.0
07-18-2023_15-50,107,737.0,737.0,737.0
07-18-2023_15-50,108,737.0,737.0,737.0
07-18-2023_15-51,109,737.0,737.0,737.0
07-18-2023_15-51,110,737.0,737.0,737.0
07-18-2023_15-52,111,737.0,737.0,737.0
07-18-2023_15-53,112,737.0,737.0,737.0
07-18-2023_15-53,113,737.0,737.0,737.0
07-18-2023_15-54,114,737.0,737.0,737.0
07-18-2023_15-55,115,737.0,737.0,737.0
07-18-2023_15-55,116,737.0,737.0,737.0
07-18-2023_15-56,117,737.0,737.0,737.0
07-18-2023_15-57,118,737.0,737.0,737.0
07-18-2023_15-57,119,737.0,737.0,737.0
07-18-2023_15-58,120,737.0,737.0,737.0
07-18-2023_15-59,121,737.0,737.0,737.0
07-18-2023_15-59,122,737.0,737.0,737.0
07-18-2023_16-00,123,737.0,737.0,737.0
07-18-2023_16-00,124,737.0,737.0,737.0
07-18-2023_16-01,125,737.0,737.0,737.0
07-18-2023_16-02,126,737.0,737.0,737.0
07-18-2023_16-02,127,737.0,737.0,737.0
07-18-2023_16-03,128,737.0,737.0,737.0
07-18-2023_16-03,129,737.0,737.0,737.0
07-18-2023_16-04,130,737.0,737.0,737.0
07-18-2023_16-05,131,737.0,737.0,737.0
07-18-2023_16-05,132,737.0,737.0,737.0
07-18-2023_16-06,133,737.0,737.0,737.0
07-18-2023_16-07,134,737.0,737.0,737.0
07-18-2023_16-07,135,737.0,737.0,737.0
07-18-2023_16-08,136,737.0,737.0,737.0
07-18-2023_16-09,137,737.0,737.0,737.0
07-18-2023_16-09,138,737.0,737.0,737.0
07-18-2023_16-10,139,737.0,737.0,737.0
07-18-2023_16-11,140,737.0,737.0,737.0
07-18-2023_16-11,141,737.0,737.0,737.0
07-18-2023_16-12,142,737.0,737.0,737.0
07-18-2023_16-13,143,737.0,737.0,737.0
07-18-2023_16-13,144,737.0,737.0,737.0
07-18-2023_16-14,145,737.0,737.0,737.0
07-18-2023_16-15,146,737.0,737.0,737.0
07-18-2023_16-15,147,737.0,737.0,737.0
07-18-2023_16-16,148,737.0,737.0,737.0
07-18-2023_16-17,149,737.0,737.0,737.0
07-18-2023_16-17,150,737.0,737.0,737.0
07-18-2023_16-18,151,737.0,737.0,737.0
07-18-2023_16-19,152,737.0,737.0,737.0
07-18-2023_16-19,153,737.0,737.0,737.0
07-18-2023_16-20,154,737.0,737.0,737.0
07-18-2023_16-21,155,737.0,737.0,737.0
07-18-2023_16-21,156,737.0,737.0,737.0
07-18-2023_16-22,157,737.0,737.0,737.0
07-18-2023_16-22,158,737.0,737.0,737.0
07-18-2023_16-23,159,737.0,737.0,737.0
07-18-2023_16-28,0,737.0,737.0,737.0
07-18-2023_16-28,1,737.0,737.0,737.0
07-18-2023_16-29,2,737.0,737.0,737.0
07-18-2023_16-30,3,737.0,737.0,737.0
07-18-2023_16-30,4,737.0,737.0,737.0
07-18-2023_16-31,5,737.0,737.0,737.0
07-18-2023_16-31,6,737.0,737.0,737.0
07-18-2023_16-32,7,737.0,737.0,737.0
07-18-2023_16-33,8,737.0,737.0,737.0
07-18-2023_16-33,9,737.0,737.0,737.0
07-18-2023_16-34,10,737.0,737.0,737.0
07-18-2023_17-19,0,527.125,418.0,679.0
07-18-2023_17-21,1,652.0,652.0,652.0
07-18-2023_17-22,2,485.0,340.0,642.0
07-18-2023_17-23,3,542.375,514.0,623.0
07-18-2023_17-24,4,597.875,523.0,717.0
07-18-2023_17-25,5,717.0,717.0,717.0
07-18-2023_17-26,6,485.25,358.0,598.0
07-18-2023_17-27,7,703.0,646.0,760.0
07-18-2023_17-28,8,559.0,559.0,559.0
07-18-2023_17-29,9,524.0,524.0,524.0
07-18-2023_17-30,10,652.0,652.0,652.0
07-18-2023_17-31,11,444.125,-70.0,677.0
07-18-2023_17-37,0,-66.90625,-80.0,339.0
07-18-2023_17-43,0,699.875,673.0,753.0
07-18-2023_17-49,1,635.59375,514.0,761.0
07-18-2023_17-54,2,703.75,514.0,1021.0
07-18-2023_18-01,3,761.0,713.0,809.0
07-18-2023_18-08,4,553.4375,354.0,799.0
07-18-2023_18-14,5,819.5,770.0,869.0
07-18-2023_18-20,6,576.1875,348.0,847.0
07-18-2023_18-27,7,808.5,770.0,847.0
07-18-2023_18-33,8,552.59375,511.0,768.0
07-18-2023_18-40,9,952.0,952.0,952.0
07-18-2023_18-47,10,757.0,757.0,757.0
07-18-2023_18-53,11,507.0625,350.0,768.0
07-18-2023_19-01,12,859.5,836.0,883.0
07-18-2023_19-06,13,544.375,390.0,851.0
07-18-2023_19-11,14,749.75,699.0,913.0
07-18-2023_19-17,15,678.78125,514.0,1010.0
07-18-2023_19-22,16,698.0,514.0,1002.0
07-18-2023_19-27,17,742.0,742.0,742.0
07-18-2023_19-32,18,844.0,844.0,844.0
07-18-2023_19-37,19,638.125,504.0,1018.0
07-18-2023_19-42,20,737.15625,599.0,910.0
07-18-2023_19-47,21,657.21875,513.0,1014.0
07-18-2023_19-53,22,868.0,868.0,868.0
07-18-2023_19-58,23,539.25,353.0,864.0
07-18-2023_20-03,24,919.5,846.0,993.0
07-18-2023_20-08,25,596.96875,378.0,768.0
07-18-2023_20-13,26,926.0,855.0,997.0
07-18-2023_20-18,27,755.375,744.0,838.0
07-18-2023_20-23,28,522.4375,354.0,766.0
07-18-2023_20-28,29,798.0,754.0,842.0
07-18-2023_20-33,30,609.4375,428.0,829.0
07-18-2023_20-38,31,626.0,513.0,1010.0
07-18-2023_20-43,32,648.90625,514.0,767.0
07-18-2023_20-48,33,612.09375,511.0,846.0
07-18-2023_20-53,34,586.1875,353.0,984.0
07-18-2023_20-58,35,808.0,787.0,829.0
07-18-2023_21-03,36,663.96875,513.0,1006.0
07-18-2023_21-08,37,710.5,673.0,748.0
07-18-2023_21-13,38,768.0,768.0,768.0
07-18-2023_21-19,39,522.9375,353.0,682.0
07-18-2023_21-24,40,880.0,752.0,1008.0
07-18-2023_21-29,41,571.34375,349.0,1082.0
07-18-2023_21-34,42,956.5,767.0,1146.0
07-18-2023_21-39,43,754.25,749.0,906.0
07-18-2023_21-44,44,678.875,671.0,844.0
07-18-2023_21-49,45,560.34375,354.0,765.0
07-18-2023_21-54,46,679.34375,609.0,764.0
07-18-2023_21-59,47,542.625,353.0,989.0
07-18-2023_22-04,48,752.5,608.0,897.0
07-18-2023_22-09,49,609.3125,512.0,862.0
07-18-2023_22-14,50,687.5,611.0,764.0
07-18-2023_22-20,51,552.125,435.0,847.0
07-18-2023_22-25,52,758.0,514.0,1002.0
07-18-2023_22-30,53,872.0,872.0,872.0
07-18-2023_22-35,54,516.78125,351.0,856.0
07-18-2023_22-40,55,769.75,750.0,1007.0
07-18-2023_22-45,56,756.625,514.0,1018.0
07-18-2023_22-50,57,611.6875,497.0,843.0
07-18-2023_22-55,58,759.0,749.0,769.0
07-18-2023_23-00,59,832.0,832.0,832.0
07-18-2023_23-05,60,560.0625,352.0,767.0
07-18-2023_23-10,61,1001.0,992.0,1010.0
07-18-2023_23-16,62,570.5625,353.0,873.0
07-18-2023_23-21,63,758.09375,512.0,1157.0
07-18-2023_23-26,64,755.0,755.0,755.0
07-18-2023_23-31,65,559.03125,353.0,818.0
07-18-2023_23-36,66,752.0,752.0,752.0
07-18-2023_23-41,67,762.0,762.0,762.0
07-18-2023_23-46,68,491.875,352.0,752.0
07-18-2023_23-51,69,878.0,768.0,988.0
07-18-2023_23-56,70,755.15625,751.0,863.0
07-19-2023_00-02,71,730.5,606.0,855.0
07-19-2023_00-07,72,548.6875,353.0,767.0
07-19-2023_00-12,73,805.0,769.0,946.0
07-19-2023_00-18,74,738.0,738.0,738.0
07-19-2023_00-23,75,550.8125,334.0,1008.0
07-19-2023_00-28,76,922.0,828.0,1016.0
07-19-2023_00-34,77,998.0,998.0,998.0
07-19-2023_00-39,78,528.0625,353.0,1004.0
07-19-2023_00-44,79,844.0,838.0,850.0
07-19-2023_00-50,80,605.59375,511.0,762.0
07-19-2023_00-55,81,652.25,514.0,887.0
07-19-2023_01-00,82,655.15625,514.0,991.0
07-19-2023_01-06,83,874.5,753.0,996.0
07-19-2023_01-11,84,772.0,772.0,772.0
07-19-2023_01-16,85,807.0,807.0,807.0
07-19-2023_01-22,86,498.15625,352.0,773.0
07-19-2023_01-27,87,759.5,751.0,768.0
07-19-2023_01-32,88,606.84375,511.0,847.0
07-19-2023_01-38,89,698.03125,505.0,1005.0
07-19-2023_01-43,90,750.96875,514.0,1005.0
07-19-2023_01-48,91,823.0,823.0,823.0
07-19-2023_01-54,92,503.03125,354.0,764.0
07-19-2023_01-59,93,801.0,770.0,832.0
07-19-2023_02-05,94,748.625,514.0,1002.0
07-19-2023_02-10,95,567.4375,353.0,971.0
07-19-2023_02-15,96,686.15625,514.0,863.0
07-19-2023_02-21,97,555.4375,354.0,768.0
07-19-2023_02-26,98,801.0,769.0,833.0
07-19-2023_02-31,99,586.5,366.0,896.0
07-20-2023_22-06,0,504.0,504.0,504.0
07-20-2023_22-06,1,823.5,760.0,887.0
07-20-2023_22-11,0,506.65,364.0,741.0
07-20-2023_22-15,1,718.5,677.0,760.0
07-20-2023_22-20,2,734.0,734.0,734.0
07-20-2023_22-25,3,514.45,500.0,632.0
07-20-2023_22-30,4,699.25,504.0,980.0
07-20-2023_22-34,5,562.95,502.0,981.0
07-20-2023_22-39,6,568.8,503.0,983.0
07-20-2023_22-44,7,793.55,739.0,981.0
07-20-2023_22-49,8,738.0,498.0,978.0
07-20-2023_22-54,9,541.1,497.0,816.0
07-20-2023_22-58,10,756.5,755.0,758.0
07-20-2023_23-03,11,606.05,497.0,987.0
07-20-2023_23-08,12,737.0,736.0,738.0
07-20-2023_23-13,13,561.65,504.0,987.0
07-20-2023_23-18,14,867.0,747.0,987.0
07-20-2023_23-22,15,560.4,496.0,1069.0
07-20-2023_23-27,16,734.0,734.0,734.0
07-20-2023_23-32,17,572.95,344.0,988.0
07-20-2023_23-37,18,999.0,985.0,1013.0
07-20-2023_23-42,19,758.15,631.0,996.0
07-20-2023_23-46,20,1009.0,1009.0,1009.0
07-20-2023_23-51,21,752.3,503.0,1006.0
07-20-2023_23-56,22,682.45,504.0,1014.0
07-21-2023_00-00,23,764.0,764.0,764.0
07-21-2023_00-05,24,579.55,500.0,1156.0
07-21-2023_00-09,25,1102.0,1102.0,1102.0
07-21-2023_00-14,26,610.8,501.0,1145.0
07-21-2023_00-18,27,1014.0,1014.0,1014.0
07-21-2023_00-23,28,529.1,503.0,747.0
07-21-2023_00-28,29,682.55,504.0,1170.0
07-21-2023_00-32,30,1007.5,887.0,1128.0
07-21-2023_00-37,31,579.7,503.0,1147.0
07-21-2023_00-41,32,883.5,761.0,1006.0
07-21-2023_00-46,33,571.9,503.0,1014.0
07-21-2023_00-51,34,948.0,745.0,1151.0
07-21-2023_00-57,0,560.25,342.0,1012.0
07-21-2023_01-01,1,663.5,583.0,744.0
07-21-2023_01-05,2,743.4,504.0,990.0
07-21-2023_01-08,3,539.7,504.0,743.0
